日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
1994-04-22,000001,上证指数,586.83,566.07,599.01,563.79,32130.0,2682669056.0,29,130
1994-04-25,000001,上证指数,566.63,560.8,572.39,555.76,19315.0,1510770048.0,45,113
1994-04-26,000001,上证指数,565.47,579.72,579.91,565.47,14238.0,1199421056.0,144,7
1994-04-27,000001,上证指数,590.99,598.5,598.58,583.29,29169.0,2605338880.0,152,9
1994-04-28,000001,上证指数,605.98,599.63,616.09,593.81,35796.0,2876528128.0,50,100
1994-04-29,000001,上证指数,598.35,592.56,610.95,585.77,26048.0,1740136960.0,46,117
1994-05-03,000001,上证指数,593.94,605.77,605.77,588.95,14007.0,947684992.0,123,44
1994-05-04,000001,上证指数,615.81,619.58,620.94,610.38,23800.0,1909351040.0,149,17
1994-05-05,000001,上证指数,608.36,590.87,609.85,585.23,19076.0,1524800000.0,15,156
1994-05-06,000001,上证指数,589.23,585.8,592.75,575.25,17762.0,1485782016.0,38,125
1994-05-09,000001,上证指数,587.94,581.7,588.38,576.94,17490.0,1091294976.0,56,112
1994-05-10,000001,上证指数,584.77,595.38,595.42,584.54,17160.0,1264363008.0,150,19
1994-05-11,000001,上证指数,603.27,591.18,606.73,589.64,25487.0,2033319040.0,45,119
1994-05-12,000001,上证指数,586.15,582.16,593.7,580.39,18443.0,1389959040.0,26,142
1994-05-13,000001,上证指数,582.51,590.39,590.4,575.28,14668.0,1058992000.0,150,18
1994-05-16,000001,上证指数,597.12,592.57,597.12,588.48,26539.0,1430441984.0,82,85
1994-05-17,000001,上证指数,592.29,592.02,594.98,589.53,16374.0,946819008.0,60,95
1994-05-18,000001,上证指数,590.32,583.32,591.61,581.73,19451.0,828636992.0,22,147
1994-05-19,000001,上证指数,578.8,590.54,590.63,576.85,12319.0,689524992.0,113,49
1994-05-20,000001,上证指数,592.38,594.22,597.72,588.37,20573.0,1465319040.0,111,53
1994-05-23,000001,上证指数,594.52,587.65,597.15,586.39,15856.0,957902976.0,42,138
1994-05-24,000001,上证指数,586.5,590.46,590.52,586.5,10471.0,657769024.0,100,70
1994-05-25,000001,上证指数,591.23,586.76,592.85,585.15,10766.0,727299968.0,59,116
1994-05-26,000001,上证指数,586.09,577.46,587.16,575.93,10994.0,676742976.0,22,154
1994-05-27,000001,上证指数,572.97,573.36,574.78,566.37,12991.0,803387008.0,39,146
1994-05-30,000001,上证指数,565.63,544.26,565.87,543.19,64129.0,760582976.0,9,171
1994-05-31,000001,上证指数,538.45,556.26,556.28,537.78,31082.0,544547008.0,168,10
1994-06-01,000001,上证指数,554.08,545.05,556.9,543.88,22500.0,595499008.0,17,163
1994-06-02,000001,上证指数,543.3,546.58,548.12,543.1,18357.0,450403008.0,66,88
1994-06-03,000001,上证指数,547.21,548.75,555.39,547.15,17576.0,591782016.0,112,36
1994-06-06,000001,上证指数,549.03,542.97,549.66,540.99,11695.0,376263008.0,31,138
1994-06-07,000001,上证指数,541.16,529.76,541.25,527.93,5862.0,389663008.0,10,160
1994-06-08,000001,上证指数,526.4,533.56,535.52,522.85,8050.0,539956992.0,139,32
1994-06-09,000001,上证指数,534.24,523.0,536.89,521.02,9316.0,725094976.0,15,163
1994-06-10,000001,上证指数,519.84,514.54,521.84,512.03,7847.0,531075008.0,17,161
1994-06-13,000001,上证指数,505.54,492.03,505.68,491.61,7076.0,410019008.0,10,174
1994-06-14,000001,上证指数,492.45,490.75,497.8,487.26,7517.0,429328992.0,77,87
1994-06-15,000001,上证指数,492.84,496.11,498.71,491.18,8298.0,414024992.0,136,29
1994-06-16,000001,上证指数,498.11,506.36,506.4,494.94,7977.0,435822016.0,165,8
1994-06-17,000001,上证指数,509.09,527.85,528.45,504.13,18420.0,1023187968.0,163,3
1994-06-20,000001,上证指数,523.37,502.43,531.11,500.46,18582.0,1115201024.0,14,161
1994-06-21,000001,上证指数,498.56,498.07,501.24,494.81,6366.0,372147008.0,41,127
1994-06-22,000001,上证指数,499.14,505.18,509.19,499.14,5560.0,324051008.0,158,5
1994-06-23,000001,上证指数,507.03,500.39,507.92,498.57,6246.0,391212992.0,24,143
1994-06-24,000001,上证指数,499.91,492.33,500.5,490.68,5995.0,354684992.0,12,160
1994-06-27,000001,上证指数,483.45,472.1,483.9,471.03,6613.0,380743008.0,5,168
1994-06-28,000001,上证指数,470.54,469.95,472.95,468.77,3878.0,207516000.0,61,97
1994-06-29,000001,上证指数,472.48,468.2,475.38,466.97,3430.0,192562000.0,45,108
1994-06-30,000001,上证指数,466.35,469.29,471.18,458.74,4751.0,268927008.0,107,55
1994-07-01,000001,上证指数,469.27,458.37,469.43,457.51,5289.0,309436000.0,13,157
1994-07-04,000001,上证指数,446.23,438.58,446.86,438.12,5196.0,277932000.0,7,164
1994-07-05,000001,上证指数,437.64,443.61,443.86,436.22,4389.0,237066000.0,156,17
1994-07-06,000001,上证指数,444.59,431.71,445.05,430.77,5625.0,275081984.0,7,162
1994-07-07,000001,上证指数,428.3,425.98,430.58,423.03,4413.0,239544992.0,29,125
1994-07-08,000001,上证指数,426.25,437.75,438.06,425.9,5965.0,325375008.0,165,8
1994-07-11,000001,上证指数,436.54,428.15,436.54,427.08,6607.0,406679008.0,9,161
1994-07-12,000001,上证指数,427.62,429.21,431.15,427.23,3224.0,159814000.0,73,80
1994-07-13,000001,上证指数,430.55,437.62,437.66,430.4,4616.0,251675008.0,173,4
1994-07-14,000001,上证指数,437.53,431.8,440.59,430.57,7906.0,498112000.0,22,146
1994-07-15,000001,上证指数,431.01,413.93,431.05,413.0,6961.0,369615008.0,9,166
1994-07-18,000001,上证指数,405.61,398.96,406.64,397.47,4500.0,209752992.0,8,164
1994-07-19,000001,上证指数,398.9,400.48,403.49,393.06,3886.0,180248000.0,96,54
1994-07-20,000001,上证指数,401.98,393.87,402.59,393.14,3346.0,167543008.0,17,154
1994-07-21,000001,上证指数,390.94,380.9,390.99,380.72,5197.0,240972992.0,10,162
1994-07-22,000001,上证指数,378.19,363.73,378.23,362.29,7827.0,358380992.0,7,167
1994-07-25,000001,上证指数,357.4,375.39,375.39,354.5,9406.0,426454016.0,161,10
1994-07-26,000001,上证指数,376.76,388.75,388.8,372.11,16938.0,798568000.0,171,4
1994-07-27,000001,上证指数,387.81,371.1,392.17,369.04,18346.0,855891968.0,17,160
1994-07-28,000001,上证指数,366.55,339.81,367.72,339.04,12807.0,567004992.0,17,167
1994-07-29,000001,上证指数,335.45,333.92,338.96,325.89,11833.0,482767008.0,39,139
1994-08-01,000001,上证指数,394.87,445.64,448.91,377.97,62039.0,3047689984.0,178,6
1994-08-02,000001,上证指数,451.18,432.61,494.81,431.58,91889.0,5343157248.0,38,131
1994-08-03,000001,上证指数,438.52,522.98,523.03,434.11,83448.0,4575472128.0,169,6
1994-08-04,000001,上证指数,558.69,562.77,592.98,522.98,175759.0,10538591232.0,154,23
1994-08-05,000001,上证指数,579.47,683.04,683.04,582.11,177305.0,10436570112.0,0,0
1994-08-08,000001,上证指数,720.48,711.8,754.67,671.67,158767.0,11441736704.0,131,54
1994-08-09,000001,上证指数,715.54,621.58,705.08,608.67,96205.0,6787230208.0,0,0
1994-08-10,000001,上证指数,619.34,739.66,739.66,597.26,142838.0,9542153216.0,184,2
1994-08-11,000001,上证指数,765.32,689.31,768.08,684.53,169297.0,12471932928.0,26,159
1994-08-12,000001,上证指数,676.07,689.66,731.02,675.28,72548.0,4955083776.0,57,116
1994-08-15,000001,上证指数,671.1,665.88,691.22,654.22,45512.0,3066074880.0,17,164
1994-08-16,000001,上证指数,670.0,693.01,713.9,668.0,72000.0,4472109056.0,175,4
1994-08-17,000001,上证指数,703.88,725.04,725.04,693.02,54187.0,4597870080.0,173,4
1994-08-18,000001,上证指数,734.84,748.56,772.32,726.09,132407.0,11000313856.0,174,8
1994-08-19,000001,上证指数,750.67,713.85,760.27,707.02,84279.0,6584195072.0,4,179
1994-08-22,000001,上证指数,680.07,681.8,697.55,668.72,46892.0,3362148096.0,8,169
1994-08-23,000001,上证指数,694.71,714.61,714.62,673.67,40991.0,3033231872.0,167,12
1994-08-24,000001,上证指数,718.61,705.71,727.41,704.67,51042.0,4752954880.0,38,134
1994-08-25,000001,上证指数,704.47,722.23,724.15,704.47,40222.0,3393620992.0,136,43
1994-08-26,000001,上证指数,728.26,707.41,728.76,707.41,49497.0,4132016896.0,35,144
1994-08-29,000001,上证指数,716.87,710.68,717.95,706.52,37539.0,3713521920.0,91,91
1994-08-30,000001,上证指数,715.45,756.2,763.07,715.45,81198.0,7812270080.0,181,3
1994-08-31,000001,上证指数,771.33,785.33,787.22,761.93,107348.0,9438548992.0,164,15
1994-09-01,000001,上证指数,785.61,790.19,813.42,785.56,86357.0,7930485760.0,92,84
1994-09-02,000001,上证指数,796.69,830.18,830.2,796.69,66855.0,6524259840.0,171,13
1994-09-05,000001,上证指数,871.16,940.61,940.76,868.15,183842.0,15492987904.0,185,3
1994-09-06,000001,上证指数,973.28,1004.92,1008.01,936.81,143139.0,15753657344.0,159,24
1994-09-07,000001,上证指数,977.3,931.57,1016.38,919.84,118673.0,12793026560.0,25,161
1994-09-08,000001,上证指数,967.9,972.84,998.55,937.26,79215.0,9731151872.0,164,11
1994-09-09,000001,上证指数,982.43,962.52,997.67,950.81,88338.0,9500711936.0,44,132
1994-09-12,000001,上证指数,996.68,1019.97,1023.3,981.81,80874.0,9068938240.0,174,12
1994-09-13,000001,上证指数,1036.84,1033.47,1052.94,1025.1,102045.0,11399002112.0,84,92
1994-09-14,000001,上证指数,1040.95,974.86,1041.43,970.69,80626.0,7838526976.0,18,162
1994-09-15,000001,上证指数,985.33,972.54,991.12,930.62,46415.0,5005258240.0,70,101
1994-09-16,000001,上证指数,983.79,978.99,992.39,953.99,52379.0,5217019904.0,115,55
1994-09-19,000001,上证指数,944.25,927.62,970.06,925.83,41419.0,3787981056.0,15,166
1994-09-20,000001,上证指数,922.8,914.39,933.28,897.38,33265.0,3182942976.0,47,128
1994-09-21,000001,上证指数,928.75,969.03,969.03,928.75,35367.0,3700776960.0,175,6
1994-09-22,000001,上证指数,974.21,918.44,974.25,913.94,45604.0,4723348992.0,8,171
1994-09-23,000001,上证指数,908.75,867.65,912.95,865.93,41664.0,4052412928.0,5,175
1994-09-26,000001,上证指数,856.17,880.6,884.27,844.32,27658.0,2746748928.0,142,34
1994-09-27,000001,上证指数,880.69,870.15,886.96,865.24,23660.0,2479185920.0,34,142
1994-09-28,000001,上证指数,881.14,912.38,913.29,881.93,37198.0,3585110016.0,0,0
1994-09-29,000001,上证指数,921.81,839.37,922.29,823.05,36241.0,3758014976.0,2,181
1994-09-30,000001,上证指数,811.83,791.15,835.5,789.64,36687.0,3295479040.0,10,177
1994-10-05,000001,上证指数,770.9,706.42,775.85,681.87,32610.0,2810025984.0,4,187
1994-10-06,000001,上证指数,731.65,660.5,736.29,659.89,28370.0,2302782976.0,5,177
1994-10-07,000001,上证指数,638.32,738.03,759.8,546.79,63430.0,5041047040.0,176,11
1994-10-10,000001,上证指数,678.02,698.93,727.47,665.74,52167.0,4840295936.0,14,169
1994-10-11,000001,上证指数,712.03,705.07,721.66,700.02,22840.0,1901255936.0,127,38
1994-10-12,000001,上证指数,712.39,711.01,725.67,706.56,21365.0,1775088000.0,127,47
1994-10-13,000001,上证指数,706.76,635.38,706.76,634.67,36389.0,2596957952.0,5,176
1994-10-14,000001,上证指数,608.07,663.75,666.92,593.05,32700.0,2721504000.0,173,5
1994-10-17,000001,上证指数,617.9,616.34,633.16,615.5,13507.0,1028188992.0,3,175
1994-10-18,000001,上证指数,625.49,624.52,630.16,619.11,8986.0,675017024.0,157,14
1994-10-19,000001,上证指数,631.34,652.89,654.06,631.24,19343.0,1455494016.0,175,6
1994-10-20,000001,上证指数,663.31,718.99,718.99,665.61,47621.0,4089370112.0,0,0
1994-10-21,000001,上证指数,730.97,712.71,746.9,706.41,65492.0,6523713024.0,42,136
1994-10-24,000001,上证指数,741.05,785.85,785.95,734.93,60315.0,5604239872.0,176,8
1994-10-25,000001,上证指数,794.57,744.52,794.85,744.52,56595.0,5355786240.0,7,169
1994-10-26,000001,上证指数,725.94,686.31,730.8,683.4,33479.0,2913320960.0,5,176
1994-10-27,000001,上证指数,682.02,703.62,703.62,678.18,19052.0,1429673984.0,175,7
1994-10-28,000001,上证指数,695.66,677.45,702.92,675.65,25986.0,1766982016.0,18,172
1994-10-31,000001,上证指数,648.24,654.98,665.1,642.86,15516.0,1051577024.0,20,166
1994-11-01,000001,上证指数,667.66,673.79,675.66,657.27,11996.0,902302016.0,173,9
1994-11-02,000001,上证指数,667.05,667.86,672.12,663.77,10086.0,636828992.0,22,153
1994-11-03,000001,上证指数,675.32,717.36,722.6,675.04,34112.0,2974120960.0,173,6
1994-11-04,000001,上证指数,717.61,666.77,717.65,664.69,27777.0,2250338048.0,4,179
1994-11-07,000001,上证指数,649.14,674.67,678.45,648.68,12130.0,964966976.0,144,28
1994-11-08,000001,上证指数,707.27,709.69,735.83,697.82,42713.0,4398732800.0,179,8
1994-11-09,000001,上证指数,691.98,723.91,724.72,691.98,25109.0,2676883968.0,157,15
1994-11-10,000001,上证指数,738.0,711.68,743.22,710.01,29143.0,3032841984.0,17,169
1994-11-11,000001,上证指数,725.88,731.16,731.16,708.0,19824.0,1773734016.0,173,6
1994-11-14,000001,上证指数,731.63,733.39,739.56,725.53,24343.0,2195111936.0,107,52
1994-11-15,000001,上证指数,717.3,705.43,724.39,704.89,18135.0,1699880960.0,4,177
1994-11-16,000001,上证指数,704.94,706.63,712.38,694.26,11351.0,1129399040.0,62,95
1994-11-17,000001,上证指数,707.16,697.17,709.89,696.88,9121.0,932017984.0,19,157
1994-11-18,000001,上证指数,690.66,698.81,698.82,685.62,7066.0,603358016.0,94,65
1994-11-21,000001,上证指数,695.75,699.1,703.59,693.94,3458.0,286604992.0,70,86
1994-11-22,000001,上证指数,702.04,692.39,705.25,690.05,7241.0,618243008.0,7,164
1994-11-23,000001,上证指数,690.98,679.61,691.61,676.5,6902.0,451856000.0,5,181
1994-11-24,000001,上证指数,676.16,678.02,684.02,674.65,5838.0,453761984.0,52,114
1994-11-25,000001,上证指数,697.09,685.33,701.31,684.0,6627.0,603283968.0,174,9
1994-11-28,000001,上证指数,683.83,681.49,683.94,677.96,3071.0,230318000.0,28,143
1994-11-29,000001,上证指数,671.7,687.56,687.56,670.61,3939.0,315889984.0,138,35
1994-11-30,000001,上证指数,687.04,683.59,689.96,682.8,3872.0,350990016.0,32,124
1994-12-01,000001,上证指数,684.02,682.3,684.72,680.0,2689.0,208464000.0,52,103
1994-12-02,000001,上证指数,684.18,677.91,685.47,677.6,3380.0,248128000.0,27,139
1994-12-05,000001,上证指数,674.54,663.13,675.42,662.72,3921.0,269607008.0,3,177
1994-12-06,000001,上证指数,658.94,653.98,658.94,648.72,4106.0,309950016.0,12,168
1994-12-07,000001,上证指数,655.14,652.85,658.57,651.37,2529.0,182390000.0,55,106
1994-12-08,000001,上证指数,653.83,643.86,654.65,643.27,2762.0,189492992.0,4,176
1994-12-09,000001,上证指数,639.75,640.67,647.84,635.78,4019.0,276424992.0,39,133
1994-12-12,000001,上证指数,636.35,620.47,636.35,620.47,3440.0,229148000.0,3,181
1994-12-13,000001,上证指数,632.69,636.68,640.13,621.78,4393.0,333335008.0,172,9
1994-12-14,000001,上证指数,633.06,625.21,633.06,624.36,3068.0,218004000.0,4,174
1994-12-15,000001,上证指数,626.44,666.68,671.01,626.42,10235.0,824425984.0,173,13
1994-12-16,000001,上证指数,661.38,680.23,693.76,657.86,20951.0,1900108032.0,183,5
1994-12-19,000001,上证指数,684.62,653.37,685.47,653.31,9773.0,872192000.0,6,179
1994-12-20,000001,上证指数,660.26,667.94,674.8,654.88,11863.0,1272535040.0,162,10
1994-12-21,000001,上证指数,665.79,672.47,691.81,665.51,25682.0,2625555968.0,96,73
1994-12-22,000001,上证指数,670.17,673.48,676.13,658.12,15914.0,1725469952.0,63,114
1994-12-23,000001,上证指数,675.94,677.84,695.22,675.91,30237.0,3277067008.0,106,66
1994-12-26,000001,上证指数,684.81,675.88,689.13,674.9,16101.0,1507992064.0,71,104
1994-12-27,000001,上证指数,679.18,660.88,681.3,659.34,16380.0,1469118976.0,26,148
1994-12-28,000001,上证指数,660.72,649.59,662.95,648.23,9828.0,811876992.0,12,163
1994-12-29,000001,上证指数,651.33,645.06,658.29,642.26,8281.0,781288000.0,37,138
1994-12-30,000001,上证指数,648.04,647.87,651.35,643.06,6777.0,643372992.0,128,43
1995-01-03,000001,上证指数,637.72,639.88,647.71,630.53,2345.0,180692992.0,19,149
1995-01-04,000001,上证指数,641.9,653.81,655.51,638.86,4222.0,306923008.0,175,5
1995-01-05,000001,上证指数,656.2,646.89,657.45,645.81,4301.0,301532992.0,27,151
1995-01-06,000001,上证指数,642.75,640.76,643.89,636.33,4874.0,353758016.0,26,152
1995-01-09,000001,上证指数,637.52,625.97,637.55,625.04,5098.0,398519008.0,7,170
1995-01-10,000001,上证指数,616.16,610.3,617.6,607.06,6069.0,450540992.0,4,182
1995-01-11,000001,上证指数,610.3,613.13,615.21,606.92,3626.0,245044992.0,116,48
1995-01-12,000001,上证指数,612.79,602.12,615.47,601.17,3381.0,242435008.0,4,171
1995-01-13,000001,上证指数,597.32,597.84,601.07,583.81,4215.0,292230016.0,39,135
1995-01-16,000001,上证指数,591.06,588.81,591.32,584.88,3736.0,263008992.0,17,158
1995-01-17,000001,上证指数,591.81,587.94,595.02,586.6,3500.0,203456000.0,61,95
1995-01-18,000001,上证指数,588.53,593.64,593.65,586.99,3156.0,177038000.0,163,10
1995-01-19,000001,上证指数,589.7,571.72,593.1,571.36,4175.0,238203008.0,3,175
1995-01-20,000001,上证指数,566.81,571.24,578.53,559.65,4358.0,270040992.0,83,72
1995-01-23,000001,上证指数,564.86,553.44,565.04,553.11,3721.0,199050000.0,7,180
1995-01-24,000001,上证指数,552.78,547.57,559.34,547.38,3911.0,248539008.0,31,135
1995-01-25,000001,上证指数,550.27,555.77,558.58,551.27,3784.0,241320000.0,0,0
1995-01-26,000001,上证指数,553.91,553.1,555.26,551.14,3233.0,182846000.0,37,130
1995-01-27,000001,上证指数,552.95,562.59,564.51,552.93,5586.0,231154000.0,171,8
1995-02-06,000001,上证指数,559.78,533.72,559.84,532.91,2987.0,169984000.0,1,179
1995-02-07,000001,上证指数,532.11,532.49,536.63,524.43,2717.0,130488000.0,50,106
1995-02-08,000001,上证指数,533.09,533.75,537.55,531.22,2670.0,114006000.0,109,54
1995-02-09,000001,上证指数,533.79,553.35,553.36,533.14,5877.0,250480000.0,195,2
1995-02-10,000001,上证指数,548.77,541.38,558.95,540.63,6329.0,323814016.0,18,174
1995-02-13,000001,上证指数,537.95,548.84,550.26,537.05,4355.0,197024000.0,182,7
1995-02-14,000001,上证指数,549.76,548.11,552.85,542.18,3347.0,150595008.0,55,109
1995-02-15,000001,上证指数,547.83,542.84,548.59,542.5,2321.0,118893000.0,15,163
1995-02-16,000001,上证指数,542.25,538.37,542.82,537.21,3221.0,135403008.0,25,148
1995-02-17,000001,上证指数,537.87,533.76,537.91,532.67,3856.0,198382000.0,23,158
1995-02-20,000001,上证指数,534.57,534.96,540.86,534.51,2531.0,126938000.0,95,68
1995-02-21,000001,上证指数,536.07,541.14,541.14,535.97,2634.0,117104000.0,160,14
1995-02-22,000001,上证指数,541.21,594.64,594.81,541.21,14400.0,965164032.0,176,12
1995-02-23,000001,上证指数,583.43,589.12,608.58,573.4,19228.0,1351560960.0,55,138
1995-02-24,000001,上证指数,591.91,558.43,594.92,555.2,12456.0,879248000.0,10,175
1995-02-27,000001,上证指数,584.02,561.27,591.43,559.04,9976.0,740046016.0,115,52
1995-02-28,000001,上证指数,558.42,549.26,558.42,544.06,4952.0,339832000.0,20,162
1995-03-01,000001,上证指数,548.91,556.95,559.48,545.72,4075.0,298096992.0,165,6
1995-03-02,000001,上证指数,557.5,560.85,564.64,553.52,4665.0,364958016.0,118,45
1995-03-03,000001,上证指数,562.3,577.22,580.39,562.3,10691.0,881804032.0,181,6
1995-03-06,000001,上证指数,585.24,616.3,616.76,582.55,20314.0,1582630016.0,180,1
1995-03-07,000001,上证指数,614.73,632.96,635.24,597.2,32107.0,2513778944.0,157,23
1995-03-08,000001,上证指数,632.95,620.8,639.01,616.77,30509.0,2172258048.0,42,140
1995-03-09,000001,上证指数,617.22,605.59,624.25,604.79,16239.0,1329628032.0,17,170
1995-03-10,000001,上证指数,600.45,586.29,600.51,583.72,12505.0,928328000.0,10,177
1995-03-13,000001,上证指数,596.64,586.23,597.18,583.38,7182.0,559204992.0,76,80
1995-03-14,000001,上证指数,588.18,588.24,599.9,586.19,7194.0,589108992.0,114,44
1995-03-15,000001,上证指数,588.78,572.6,591.49,568.6,6686.0,495072000.0,4,175
1995-03-16,000001,上证指数,570.51,579.88,579.88,569.17,4894.0,359636992.0,162,13
1995-03-17,000001,上证指数,579.62,593.52,593.97,577.91,7981.0,624726976.0,169,8
1995-03-20,000001,上证指数,597.84,585.45,604.96,585.15,10843.0,895131008.0,22,158
1995-03-21,000001,上证指数,581.8,591.95,593.16,581.33,6031.0,406662016.0,163,12
1995-03-22,000001,上证指数,595.32,613.7,613.76,594.41,13461.0,1026332032.0,180,7
1995-03-23,000001,上证指数,617.54,611.13,620.34,609.15,19077.0,1375902976.0,41,127
1995-03-24,000001,上证指数,609.9,611.77,613.59,600.56,9795.0,735833984.0,84,77
1995-03-27,000001,上证指数,618.47,629.36,631.7,618.47,17190.0,1494080000.0,186,7
1995-03-28,000001,上证指数,625.57,626.55,631.83,624.39,12466.0,1025804992.0,44,145
1995-03-29,000001,上证指数,624.84,637.15,637.35,615.44,10304.0,851692992.0,169,16
1995-03-30,000001,上证指数,641.36,630.93,645.32,630.05,16849.0,1648679040.0,29,149
1995-03-31,000001,上证指数,629.93,646.92,648.04,627.23,12659.0,1200774016.0,175,9
1995-04-03,000001,上证指数,651.04,656.88,660.61,647.43,21141.0,1923283968.0,148,27
1995-04-04,000001,上证指数,652.43,660.16,660.79,650.82,15209.0,1327597056.0,84,88
1995-04-05,000001,上证指数,658.44,649.7,664.95,649.3,14037.0,1392632064.0,18,160
1995-04-06,000001,上证指数,645.14,659.06,659.09,641.83,18602.0,1216248960.0,129,40
1995-04-07,000001,上证指数,663.45,673.72,677.66,662.74,34410.0,2200459008.0,158,24
1995-04-10,000001,上证指数,678.74,667.39,681.15,665.11,26461.0,1445067008.0,42,132
1995-04-11,000001,上证指数,661.01,641.08,665.04,640.35,35415.0,1849245056.0,4,184
1995-04-12,000001,上证指数,633.82,644.74,649.21,632.77,16198.0,1013377984.0,113,57
1995-04-13,000001,上证指数,647.21,632.76,651.02,632.41,14362.0,1061729024.0,11,173
1995-04-14,000001,上证指数,630.72,640.04,640.56,627.04,10221.0,715865024.0,158,18
1995-04-17,000001,上证指数,640.17,631.26,642.82,628.44,6867.0,518489984.0,24,150
1995-04-18,000001,上证指数,629.87,625.52,634.15,625.13,5763.0,429679008.0,44,117
1995-04-19,000001,上证指数,625.24,631.51,631.59,625.11,7081.0,550694016.0,155,24
1995-04-20,000001,上证指数,634.04,645.2,645.35,634.92,10923.0,803729984.0,0,0
1995-04-21,000001,上证指数,646.9,635.99,649.22,635.73,13405.0,801441984.0,15,168
1995-04-24,000001,上证指数,627.39,619.73,630.26,618.13,9771.0,697945984.0,12,176
1995-04-25,000001,上证指数,617.01,619.84,621.53,615.35,6109.0,429312000.0,103,68
1995-04-26,000001,上证指数,621.12,601.83,622.83,601.76,9414.0,615113984.0,8,178
1995-04-27,000001,上证指数,579.64,573.31,598.62,547.21,19059.0,1236587008.0,9,177
1995-04-28,000001,上证指数,577.43,579.93,582.02,572.32,9381.0,582196992.0,152,23
1995-05-02,000001,上证指数,576.69,579.04,580.28,574.9,8073.0,281063008.0,96,77
1995-05-03,000001,上证指数,580.79,580.38,586.25,580.13,4824.0,317231008.0,75,83
1995-05-04,000001,上证指数,579.51,571.2,580.46,567.93,4805.0,287305984.0,13,165
1995-05-05,000001,上证指数,569.53,574.17,577.45,569.53,4188.0,250064000.0,137,24
1995-05-08,000001,上证指数,573.12,571.51,575.1,568.7,3002.0,191499008.0,47,117
1995-05-09,000001,上证指数,572.1,578.5,579.56,572.1,3636.0,243982000.0,167,10
1995-05-10,000001,上证指数,577.76,565.14,580.75,564.86,5480.0,331913984.0,8,178
1995-05-11,000001,上证指数,568.75,568.06,572.34,566.42,3490.0,192220992.0,136,28
1995-05-12,000001,上证指数,569.35,584.84,593.5,567.89,1064.0,775368000.0,182,2
1995-05-15,000001,上证指数,583.19,582.04,583.4,578.6,4106.0,304102016.0,39,133
1995-05-16,000001,上证指数,583.17,578.85,584.41,578.18,3325.0,223284000.0,39,127
1995-05-17,000001,上证指数,578.84,582.89,582.96,577.14,2423.0,151195008.0,153,14
1995-05-18,000001,上证指数,741.81,763.51,770.82,682.01,100761.0,8360267776.0,200,0
1995-05-19,000001,上证指数,768.82,855.81,855.81,761.38,108552.0,9800152064.0,175,10
1995-05-22,000001,上证指数,919.75,897.42,926.41,870.79,120709.0,11430288384.0,148,29
1995-05-23,000001,上证指数,791.74,750.3,833.69,749.83,84091.0,7530103808.0,7,185
1995-05-24,000001,上证指数,761.16,741.93,770.14,720.97,41534.0,3381596928.0,53,123
1995-05-25,000001,上证指数,747.06,696.85,748.23,696.44,31514.0,2525230080.0,16,170
1995-05-26,000001,上证指数,681.37,727.62,781.34,672.37,39013.0,3135774976.0,178,8
1995-05-29,000001,上证指数,719.64,710.59,724.01,698.77,15058.0,1141234944.0,21,158
1995-05-30,000001,上证指数,712.26,711.0,725.8,704.4,12691.0,986273984.0,72,97
1995-05-31,000001,上证指数,701.22,700.51,706.48,690.71,10923.0,815670016.0,24,160
1995-06-01,000001,上证指数,703.72,708.67,708.67,702.08,9069.0,638451008.0,169,13
1995-06-02,000001,上证指数,710.82,716.82,722.3,710.5,14532.0,1132082048.0,160,13
1995-06-05,000001,上证指数,718.14,691.64,718.41,691.01,11870.0,902548992.0,4,181
1995-06-06,000001,上证指数,678.37,689.13,690.65,675.65,9325.0,683004992.0,59,113
1995-06-07,000001,上证指数,688.86,716.45,716.54,686.88,11736.0,803308032.0,176,12
1995-06-08,000001,上证指数,711.18,695.93,722.17,693.34,21432.0,1484944000.0,10,169
1995-06-09,000001,上证指数,695.7,702.62,709.02,695.62,13374.0,764648000.0,143,27
1995-06-12,000001,上证指数,696.65,698.72,702.17,690.4,19441.0,811294016.0,39,145
1995-06-13,000001,上证指数,697.89,698.95,702.97,696.83,11883.0,532803008.0,114,61
1995-06-14,000001,上证指数,699.32,689.22,701.85,684.85,11036.0,630675008.0,10,178
1995-06-15,000001,上证指数,685.45,646.85,685.46,640.37,23170.0,1566258944.0,2,178
1995-06-16,000001,上证指数,638.3,646.54,655.34,636.13,9829.0,623260032.0,103,54
1995-06-19,000001,上证指数,637.58,638.96,641.69,634.81,7141.0,458528992.0,27,146
1995-06-20,000001,上证指数,641.41,640.66,647.37,639.49,7795.0,425159008.0,105,59
1995-06-21,000001,上证指数,640.88,651.81,651.81,639.88,8590.0,453692992.0,180,6
1995-06-22,000001,上证指数,650.85,644.47,653.92,642.6,10636.0,526356000.0,21,164
1995-06-23,000001,上证指数,643.68,650.14,650.82,643.68,8558.0,483110016.0,163,14
1995-06-26,000001,上证指数,650.91,653.4,654.78,647.81,8206.0,421484992.0,127,40
1995-06-27,000001,上证指数,655.96,649.93,659.78,648.84,13860.0,694614976.0,36,140
1995-06-28,000001,上证指数,649.28,647.64,649.48,643.52,7920.0,410556992.0,52,121
1995-06-29,000001,上证指数,647.82,643.92,650.82,641.57,7995.0,441036992.0,25,139
